Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dQ_All_d,0.007053002252796899,0.007057803457949582,0.005507124754473698,0.008584921490566189
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_Hosp,-17.857211161917746,-17.78358960800116,-22.812481920452885,-13.56832943347913
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_GP_NonPHN,-4.883823093466116,-4.926854302158129,-5.536102720567437,-3.9438921192105645
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_GP_PHN,-2.139032142693218,-2.1430332312652416,-2.6066215141257314,-1.6473116573207494
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_GP,-7.022855236159334,-7.084815738244378,-8.003910847652966,-5.666577948507337
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_Med,-24.88006639807708,-24.87331693902155,-30.16356573903409,-19.77004904512125
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_VacZVL,0,0,0,0
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_VacRZV,85,85,85,85
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_Vac,85,85,85,85
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_All,60.11993360192292,60.12668306097845,54.83643426096591,65.22995095487875
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_Hosp_d,-16.668562447398834,-16.58621760612968,-21.292583903069115,-12.686341180514528
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_GP_NonPHN_d,-4.614726886751453,-4.656609718268836,-5.232111475193426,-3.719942481932088
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_GP_PHN_d,-2.0260631046125073,-2.0317782469419234,-2.470025633990193,-1.5631469560190934
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_GP_d,-6.64078999136396,-6.702459251859175,-7.57300239115885,-5.352937924330856
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_Med_d,-23.309352438762794,-23.316922769945776,-28.35599395555848,-18.508319262250254
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_VacZVL_d,0,0,0,0
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_VacRZV_d,85,85,85,85
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_Vac_d,85,85,85,85
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dC_All_d,61.690647561237206,61.68307723005421,56.64400604444152,66.49168073774972
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dN_VacZVL,0,0,0,0
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dN_VacRZV,1,1,1,1
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dN_VacZVL_d,0,0,0,0
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,dN_VacRZV_d,1,1,1,1
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,ICER,8882.549987708933,8703.581515570488,6848.0037117653665,11892.73357314749
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,Price0,85,85,85,85
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,Thres20,164.36939749470076,164.813342367525,129.88466559354725,197.46688713959924
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,Thres30,234.89942002266974,235.19272976381666,184.9515483657741,283.6893946303232
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,Thres20_50,NA,164.813342367525,NA,NA
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,Thres30_90,NA,202.74001060463664,NA,NA
Second_85,70,85,ReRZV_1d,2024,0.6249134990564751,Thres,NA,164.813342367525,NA,NA
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,N0,0.6249134990564751,0.6249134990564751,0.6249134990564751,0.6249134990564751
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dYear_Life,5.126490798461809e-4,5.119610242348888e-4,4.1579401257775143e-4,6.15270864212662e-4
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dYear_Immunised,5.139928718477644,5.1660032387026185,4.4845155297758446,5.660658068854413
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dRisk_HZ,-0.08269173515716594,-0.08303421728309526,-0.09134123901320317,-0.0720672215917735
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dRisk_Hosp,-0.007024930076675071,-0.007007789974359061,-0.008706492757732,-0.0055985075477565
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dRisk_PHN,-0.0073235749137715075,-0.007332693294390938,-0.008688504683088589,-0.00603514242385191
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dRisk_Death,-1.891972701453577e-4,-1.8867340365817333e-4,-2.289456114831838e-4,-1.5243395453389544e-4
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dQ_Life,3.4142710719865934e-4,3.4099602695243604e-4,2.769259995266653e-4,4.0961242794516743e-4
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dQ_HZ,0.0074709793596322285,0.007458674947263802,0.006023418817896998,0.00898546521880875
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dQ_HZ_Norm,0.0021196629276314287,0.002110107315227163,0.0017077233939418327,0.002552247131972056
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dQ_All,0.007802377250579686,0.007792354419971007,0.006324641328343239,0.009335050316264646
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dQ_HZ_d,0.007041875018987238,0.007034939782349363,0.005692322820188039,0.008444955032177612
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dQ_HZ_Norm_d,0.002001713437427339,0.0019921596628550073,0.0016135165918633666,0.0024091890435087283
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dQ_Life_d,3.0297275001658176e-4,3.025349860614632e-4,2.4546657901931954e-4,3.628446505999315e-4
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dQ_All_d,0.007344847769003814,0.007338616451422101,0.005958716898541547,0.008790774661149216
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_Hosp,-18.594540837690765,-18.553291224561338,-23.44891944229857,-14.683971168602062
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_GP_NonPHN,-5.086077883821512,-5.104793267355669,-5.64740894293542,-4.4227317471401815
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_GP_PHN,-2.2273443324622395,-2.2283545535532028,-2.65244708490334,-1.808046518005101
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_GP,-7.313422216283752,-7.342208934596504,-8.171629900039342,-6.330817865692282
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_Med,-25.907963053974516,-25.856757107151793,-30.93387068890454,-21.390425121928406
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_VacZVL,0,0,0,0
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_VacRZV,170,170,170,170
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_Vac,170,170,170,170
Second_85,70,85,ReRZV_2d,2024,0.6249134990564751,dC_All,144.09203694602547,144.1432428928482,139.06612931109547,148.6095748780716
