Scenario,Age0,Age1,Arm,Year0,N0,Index,A,M,L,U
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dQ_Life,1.276948340809922e-5,1.2528869292932667e-5,7.804813032069556e-6,1.8737632821032345e-5
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dQ_HZ,0.001122807065831992,0.001104369847430906,6.791619363345299e-4,0.0016590017631251263
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dQ_HZ_Norm,2.9082118696330874e-4,2.874566709478828e-4,1.776690163626298e-4,4.278738562045958e-4
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dQ_All,0.0011266377845143727,0.001108492306769837,6.818793772958232e-4,0.0016642133888876644
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dQ_HZ_d,0.0011160653981163533,0.0010977838202104505,6.752115074803368e-4,0.001649122149954406
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dQ_HZ_Norm_d,2.890816463906433e-4,2.856843716082319e-4,1.7657056956829284e-4,4.2543004447225885e-4
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dQ_Life_d,1.2450624075649791e-5,1.2215864340161651e-5,7.6098216805047065e-6,1.8269779358121232e-5
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dQ_All_d,0.0011285160221920017,0.0011104443160267694,6.840715260545434e-4,0.0016654275353484283
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_Hosp,-3.7938775204764568,-3.664293353540752,-6.293823201749759,-2.020515753065309
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_GP_NonPHN,-0.6744176930452146,-0.6665794368155824,-0.9534664693512628,-0.4267026174582901
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_GP_PHN,-0.25239963281559674,-0.24453150672849625,-0.4265656338902394,-0.12678335024329226
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_GP,-0.9268173258608113,-0.9178506114850536,-1.318470717792916,-0.5772128854036576
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_Med,-4.720694846337268,-4.600641764968212,-7.475940932521642,-2.6816580613931613
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_VacZVL,0,0,0,0
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_VacRZV,85,85,85,85
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_Vac,85,85,85,85
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_All,80.27930515366273,80.39935823503178,77.52405906747835,82.31834193860684
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_Hosp_d,-3.7708602925127654,-3.6408354547698387,-6.2623988529681105,-2.009130095339564
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_GP_NonPHN_d,-0.670399205543674,-0.6624476022285276,-0.9478316107727565,-0.42421537318372987
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_GP_PHN_d,-0.2509016951674114,-0.2430556734831525,-0.42384273244482085,-0.12598057401810947
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_GP_d,-0.9213009007110854,-0.9125750958043888,-1.311201056072267,-0.5739926926551399
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_Med_d,-4.692161193223851,-4.575501872760073,-7.437223133000208,-2.6649268844548217
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_VacZVL_d,0,0,0,0
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_VacRZV_d,85,85,85,85
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_Vac_d,85,85,85,85
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dC_All_d,80.30783880677615,80.42449812723991,77.56277686699978,82.33507311554517
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dN_VacZVL,0,0,0,0
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dN_VacRZV,1,1,1,1
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dN_VacZVL_d,0,0,0,0
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,dN_VacRZV_d,1,1,1,1
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,ICER,75271.26085984145,72227.64941163338,47061.02147994103,120317.74374517547
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,Price0,85,85,85,85
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,Thres20,27.262481637063885,26.88203258497436,16.59432136168909,39.99281138657201
Second_98,70,98,ReRZV_1d,2024,0.07366831173982347,Thres30,38.5476418589839,38.046524615077125,23.346477825762303,56.72451210073985
